,all_businesses,food,nightlife,shopping,fitness,selfcare,auto,home,health,geoid,population_total,population_total_male,population_total_female,population_total_under_18,population_total_18_to_65,population_total_65_and_over,population_male_under_18,population_female_under_18,population_male_18_to_64,population_female_18_to_64,population_male_65_and_over,population_female_65_and_over,population_total_white,population_total_non_white,median_income,area_mi2,population_density,food_predicted,food_error,auto_predicted,auto_error,nightlife_predicted,nightlife_error,shopping_predicted,shopping_error,fitness_predicted,fitness_error,selfcare_predicted,selfcare_error,home_predicted,home_error,health_predicted,health_error,geographic_area_name
2204,46,26,1,9,0,5,13,1,0,39093050200,3489,1711,1778,678,1878,933,446,232,852,1026,413,520,3397,112,27104,1.864934044,1870.843643,7.349,-18.651,2.2430000000000003,-10.757,10.695,9.695,14.113,5.113,3.7739999999999996,3.7739999999999996,2.945,-2.055,8.868,7.867999999999999,3.2889999999999997,3.2889999999999997,"Census Tract 502, Lorain County, Ohio"
2205,17,12,3,0,0,1,4,1,0,39093050300,7889,3928,3961,1549,4715,1625,800,749,2420,2295,708,917,7253,867,33055,8.084666457,975.7978318,11.933,-0.067,0.37200000000000005,-3.628,-0.5760000000000001,-3.576,3.437,3.437,1.771,1.771,1.163,0.163,1.985,0.985,0.098,0.098,"Census Tract 503, Lorain County, Ohio"
2206,24,12,7,5,1,1,3,2,2,39093050400,2434,1148,1286,506,1370,558,362,144,563,807,223,335,2353,151,23548,1.200737558,2027.0874199999998,11.162,-0.838,2.447,-0.5529999999999999,3.965,-3.035,6.48,1.48,1.97,0.97,2.627,1.6269999999999998,0.8,-1.2,-0.7759999999999999,-2.7760000000000002,"Census Tract 504, Lorain County, Ohio"
2207,20,10,1,3,2,0,2,2,1,39093057100,3707,1732,1975,624,2340,743,252,372,1156,1184,324,419,3624,136,27169,27.22495625,136.161835,7.561,-2.439,2.362,0.36200000000000004,2.548,1.548,3.4960000000000004,0.496,1.929,-0.071,0.631,0.631,2.146,0.146,0.49700000000000005,-0.503,"Census Tract 571, Lorain County, Ohio"
2208,1,0,0,0,0,0,1,0,0,39093060100,4023,1779,2244,812,2232,979,383,429,1059,1173,337,642,2543,2089,22035,7.112885162,565.5932731,3.4189999999999996,3.4189999999999996,0.857,-0.14300000000000002,-2.904,-2.904,0.8959999999999999,0.8959999999999999,0.48700000000000004,0.48700000000000004,-1.192,-1.192,0.184,0.184,2.011,2.011,"Census Tract 601, Lorain County, Ohio"
2209,6,2,2,1,2,1,2,0,0,39093070101,3533,1683,1850,508,2150,875,296,212,1006,1144,381,494,3139,568,34082,1.8394733090000002,1920.658475,8.092,6.0920000000000005,0.797,-1.203,-1.3090000000000002,-3.3089999999999997,1.5930000000000002,0.593,0.975,-1.025,1.115,0.115,2.391,2.391,1.351,1.351,"Census Tract 701.01, Lorain County, Ohio"
2210,12,8,2,0,1,1,1,0,1,39093070102,5481,2789,2692,1157,3527,797,696,461,1815,1712,278,519,4325,1509,25631,1.4612646230000002,3750.860668,9.766,1.766,1.2229999999999999,0.223,0.062,-1.9380000000000002,1.709,1.709,0.898,-0.102,1.028,0.027999999999999997,0.397,0.397,1.264,0.264,"Census Tract 701.02, Lorain County, Ohio"
2211,17,7,4,3,1,1,1,3,1,39093070200,1993,999,994,343,1244,406,141,202,672,572,186,220,1804,261,29118,3.06606311,650.0192359,8.668,1.6680000000000001,2.589,1.589,2.363,-1.6369999999999998,2.043,-0.9570000000000001,1.857,0.857,1.3980000000000001,0.39799999999999996,0.465,-2.535,-0.737,-1.7369999999999999,"Census Tract 702, Lorain County, Ohio"
2212,62,24,10,15,6,5,8,4,3,39093070300,3236,1687,1549,672,1831,733,368,304,908,923,411,322,2750,506,28533,4.015779053,805.8212261,18.327,-5.672999999999999,6.205,-1.795,15.117,5.117,12.731,-2.269,5.532,-0.46799999999999997,6.327999999999999,1.328,8.953,4.953,2.7710000000000004,-0.22899999999999998,"Census Tract 703, Lorain County, Ohio"
2213,3,2,0,1,0,0,0,1,0,39093070400,4705,2417,2288,1060,2908,737,493,567,1611,1297,313,424,3158,2092,26307,2.304850735,2041.3469420000001,4.73,2.73,1.242,1.242,-0.8059999999999999,-0.8059999999999999,-0.778,-1.778,0.408,0.408,-0.264,-0.264,0.012,-0.988,0.294,0.294,"Census Tract 704, Lorain County, Ohio"
2214,5,2,1,2,0,0,0,1,0,39093070500,3307,1428,1879,894,2051,362,360,534,882,1169,186,176,2460,1188,19232,0.717059662,4611.889601,4.207,2.207,1.5430000000000001,1.5430000000000001,-0.647,-1.6469999999999998,0.159,-1.841,0.193,0.193,-0.349,-0.349,-0.191,-1.1909999999999998,-0.29600000000000004,-0.29600000000000004,"Census Tract 705, Lorain County, Ohio"
2215,2,1,0,0,1,0,0,0,0,39093070600,4548,2240,2308,748,2991,809,468,280,1513,1478,259,550,3979,674,27922,1.1582358190000002,3926.6615020000004,8.664,7.664,1.284,1.284,-4.327,-4.327,-1.229,-1.229,0.285,-0.715,0.27,0.27,-0.348,-0.348,0.523,0.523,"Census Tract 706, Lorain County, Ohio"
2216,24,14,1,7,0,1,3,3,1,39093070700,2323,1129,1194,660,1433,230,297,363,722,711,110,120,2005,450,25228,0.915657099,2536.975907,5.2379999999999995,-8.762,2.7239999999999998,-0.276,6.494,5.494,5.221,-1.7790000000000001,1.7069999999999999,1.7069999999999999,1.626,0.626,2.294,-0.706,-0.111,-1.111,"Census Tract 707, Lorain County, Ohio"
2217,15,12,0,2,0,0,0,2,0,39093070800,1058,596,462,184,800,74,110,74,441,359,45,29,679,449,10703,0.36146498,2926.977879,3.3689999999999998,-8.631,2.86,2.86,6.086,6.086,2.4619999999999997,0.462,0.6990000000000001,0.6990000000000001,-0.499,-0.499,-0.581,-2.5810000000000004,-0.865,-0.865,"Census Tract 708, Lorain County, Ohio"
2218,2,1,0,1,1,0,0,0,0,39093070901,2033,791,1242,911,997,125,375,536,383,614,33,92,935,1389,12311,3.002982898,676.9935326,-0.099,-1.099,2.859,2.859,1.395,1.395,0.74,-0.26,0.184,-0.816,-1.032,-1.032,-0.7240000000000001,-0.7240000000000001,0.341,0.341,"Census Tract 709.01, Lorain County, Ohio"
2219,2,2,0,0,0,0,0,0,0,39093070902,3633,1612,2021,602,2373,658,269,333,1126,1247,217,441,2783,1000,26359,2.651304063,1370.269088,5.865,3.865,0.295,0.295,-3.13,-3.13,-0.51,-0.51,0.718,0.718,-0.536,-0.536,-0.131,-0.131,0.667,0.667,"Census Tract 709.02, Lorain County, Ohio"
2220,1,1,0,0,0,0,0,0,0,39093071000,1612,796,816,369,962,281,175,194,519,443,102,179,1285,457,19654,0.263650631,6114.1518719999995,2.5069999999999997,1.507,1.159,1.159,-0.355,-0.355,-0.732,-0.732,-0.17800000000000002,-0.17800000000000002,-0.612,-0.612,-0.711,-0.711,-0.479,-0.479,"Census Tract 710, Lorain County, Ohio"
2221,2,0,0,1,0,0,0,0,1,39093071100,4551,2209,2342,1038,2880,633,499,539,1415,1465,295,338,3980,774,29401,0.8044677859999999,5657.156298,5.617999999999999,5.617999999999999,0.5429999999999999,0.5429999999999999,-3.5039999999999996,-3.5039999999999996,-2.3,-3.3,0.145,0.145,0.488,0.488,-0.003,-0.003,-0.6729999999999999,-1.673,"Census Tract 711, Lorain County, Ohio"
2222,4,2,1,0,0,1,0,0,1,39093071201,4347,1972,2375,1083,2713,551,567,516,1266,1447,139,412,3553,959,25731,0.607252595,7158.470855,7.3260000000000005,5.3260000000000005,0.728,0.728,-3.548,-4.548,0.652,0.652,0.006,0.006,0.696,-0.304,-1.031,-1.031,0.46299999999999997,-0.537,"Census Tract 712.01, Lorain County, Ohio"
2223,10,4,1,3,0,0,5,2,0,39093071202,4069,1849,2220,784,2473,812,337,447,1180,1293,332,480,3361,854,37091,1.459608631,2787.733584,6.809,2.8089999999999997,0.9620000000000001,-4.038,-2.416,-3.4160000000000004,2.445,-0.555,1.6869999999999998,1.6869999999999998,1.182,1.182,3.637,1.6369999999999998,0.02,0.02,"Census Tract 712.02, Lorain County, Ohio"
2224,4,4,0,0,0,0,0,0,0,39093071300,4542,2283,2259,1105,2746,691,750,355,1230,1516,303,388,4082,661,33222,2.4621306080000003,1844.7437300000001,5.186,1.186,0.511,0.511,-1.778,-1.778,0.179,0.179,0.624,0.624,0.532,0.532,-0.75,-0.75,-0.499,-0.499,"Census Tract 713, Lorain County, Ohio"
2225,3,1,1,1,0,0,0,2,0,39093071400,3403,1588,1815,1214,1907,282,631,583,850,1057,107,175,1460,2146,15903,0.951653017,3575.8831609999997,4.235,3.235,2.838,2.838,-1.8840000000000001,-2.884,0.25,-0.75,0.205,0.205,-0.076,-0.076,-1.537,-3.537,-2.173,-2.173,"Census Tract 714, Lorain County, Ohio"
2226,1,0,0,0,0,0,0,0,0,39093071500,2097,1276,821,285,1487,325,136,149,971,516,169,156,1883,269,26723,6.790168623,308.8288548,4.069,4.069,0.9009999999999999,0.9009999999999999,-1.22,-1.22,-2.696,-2.696,0.633,0.633,-0.75,-0.75,-0.159,-0.159,-1.516,-1.516,"Census Tract 715, Lorain County, Ohio"
2227,3,1,1,0,1,0,0,0,0,39093077100,3581,1839,1742,629,2173,779,346,283,1105,1068,388,391,3504,77,38295,14.33248047,249.8520761,6.051,5.051,0.192,0.192,-1.85,-2.85,-1.128,-1.128,1.008,0.008,0.536,0.536,0.19899999999999998,0.19899999999999998,-0.7709999999999999,-0.7709999999999999,"Census Tract 771, Lorain County, Ohio"
2228,4,2,1,2,0,0,1,0,0,39093080101,2178,1042,1136,377,1325,476,191,186,647,678,204,272,2074,104,33438,0.752165229,2895.640367,4.771,2.7710000000000004,0.33,-0.67,-0.878,-1.8780000000000001,-0.359,-2.359,0.588,0.588,0.526,0.526,0.258,0.258,-1.2009999999999998,-1.2009999999999998,"Census Tract 801.01, Lorain County, Ohio"
2229,6,2,0,0,0,1,2,0,1,39093080103,4357,2162,2195,1083,2568,706,661,422,1245,1323,256,450,4102,365,32408,1.183949451,3680.055764,5.575,3.575,0.685,-1.315,-3.3539999999999996,-3.3539999999999996,0.8029999999999999,0.8029999999999999,0.807,0.807,0.638,-0.36200000000000004,0.38,0.38,0.424,-0.5760000000000001,"Census Tract 801.03, Lorain County, Ohio"
2230,12,5,1,2,0,2,2,1,2,39093080104,3691,1839,1852,913,2187,591,526,387,1068,1119,245,346,3582,146,28133,1.303841121,2830.8663850000003,6.047000000000001,1.047,1.6780000000000002,-0.322,-0.85,-1.85,1.903,-0.09699999999999999,1.158,1.158,1.043,-0.9570000000000001,0.379,-0.621,0.11900000000000001,-1.881,"Census Tract 801.04, Lorain County, Ohio"
2231,21,3,2,5,3,2,5,3,1,39093080500,7119,3338,3781,1862,3936,1321,874,988,1902,2034,562,759,6390,950,43955,7.619272043,934.3412284,9.419,6.419,2.66,-2.34,-2.112,-4.112,4.08,-0.92,2.426,-0.574,2.642,0.642,5.257999999999999,2.258,1.5090000000000001,0.509,"Census Tract 805, Lorain County, Ohio"
2232,50,26,9,6,3,3,7,6,1,39093080600,5439,2824,2615,1097,3313,1029,554,543,1794,1519,476,553,5143,337,33968,4.175498705,1302.5988949999999,17.491,-8.509,4.027,-2.9730000000000003,11.012,2.012,11.247,5.247000000000001,4.615,1.615,4.244,1.244,5.922000000000001,-0.078,1.193,0.193,"Census Tract 806, Lorain County, Ohio"
2233,10,3,4,5,0,0,1,5,0,39093080700,10170,4959,5211,2700,5492,1978,1274,1426,2680,2812,1005,973,9339,1324,40177,8.399981804,1210.716908,9.753,6.752999999999999,2.147,1.147,-4.439,-8.439,0.845,-4.155,1.3619999999999999,1.3619999999999999,1.361,1.361,0.312,-4.688,-2.138,-2.138,"Census Tract 807, Lorain County, Ohio"
2234,11,3,3,5,2,1,1,1,0,39093090100,3664,1900,1764,774,2273,617,444,330,1203,1070,253,364,3532,152,34519,10.53574721,347.7684048,9.683,6.683,2.0140000000000002,1.014,-0.06,-3.06,1.239,-3.761,1.495,-0.505,1.3319999999999999,0.332,1.078,0.078,-0.23399999999999999,-0.23399999999999999,"Census Tract 901, Lorain County, Ohio"
2235,14,3,2,2,2,3,1,4,0,39093090200,3615,1706,1909,668,2204,743,272,396,1073,1131,361,382,3528,174,36270,14.97134865,241.4612126,7.553,4.553,2.591,1.591,-0.256,-2.256,1.74,-0.26,2.086,0.086,1.0659999999999998,-1.9340000000000002,2.208,-1.7919999999999998,1.953,1.953,"Census Tract 902, Lorain County, Ohio"
2236,22,9,2,4,5,5,1,0,2,39093091100,3405,1687,1718,435,2210,760,223,212,1133,1077,331,429,2993,566,36483,12.88997848,264.1587033,8.849,-0.151,2.096,1.0959999999999999,6.17,4.17,6.239,2.239,2.189,-2.8110000000000004,2.0580000000000003,-2.9419999999999997,3.617,3.617,6.037000000000001,4.037,"Census Tract 911, Lorain County, Ohio"
2237,5,2,1,0,0,0,0,2,0,39093091200,3808,2434,1374,543,2783,482,292,251,1901,882,241,241,3303,594,26787,12.09279914,314.8981435,8.945,6.945,1.681,1.681,-1.8659999999999999,-2.866,-4.978,-4.978,0.9159999999999999,0.9159999999999999,-0.975,-0.975,0.0,-2.0,-2.097,-2.097,"Census Tract 912, Lorain County, Ohio"
2238,1,0,0,0,0,0,0,0,0,39093093100,3252,1447,1805,416,2171,665,179,237,970,1201,298,367,3132,191,30121,45.36458817,71.68587065,5.6579999999999995,5.6579999999999995,-0.225,-0.225,-4.065,-4.065,-1.625,-1.625,0.9520000000000001,0.9520000000000001,-0.37799999999999995,-0.37799999999999995,0.35600000000000004,0.35600000000000004,-0.13,-0.13,"Census Tract 931, Lorain County, Ohio"
2239,9,7,0,0,2,0,0,0,0,39093094100,8472,4281,4191,1908,5285,1279,1008,900,2647,2638,626,653,8382,148,33420,47.49183578,178.3885559,10.548,3.548,1.163,1.163,-1.774,-1.774,-0.754,-0.754,1.208,-0.792,0.9179999999999999,0.9179999999999999,0.7709999999999999,0.7709999999999999,-1.281,-1.281,"Census Tract 941, Lorain County, Ohio"
2240,12,9,3,0,0,1,0,1,0,39093095100,8449,5643,2806,1213,6278,958,575,638,4548,1730,520,438,6707,1927,17921,28.15387751,300.1007587,18.166,9.166,2.519,2.519,2.05,-0.95,-8.736,-8.736,1.1540000000000001,1.1540000000000001,-1.742,-2.742,-0.061,-1.061,-3.6210000000000004,-3.6210000000000004,"Census Tract 951, Lorain County, Ohio"
2241,20,11,3,5,3,2,2,2,2,39093097200,8563,3821,4742,1961,5087,1515,770,1191,2425,2662,626,889,7358,1496,34752,7.1989098810000005,1189.48565,13.7,2.7,2.03,0.03,1.043,-1.9569999999999999,3.738,-1.262,2.364,-0.636,2.92,0.92,3.377,1.3769999999999998,2.367,0.36700000000000005,"Census Tract 972, Lorain County, Ohio"
2242,18,8,5,4,1,1,2,4,0,39093097300,2728,1505,1223,641,1768,319,436,205,899,869,170,149,1560,1433,15322,0.849246756,3212.258371,9.75,1.75,4.051,2.051,2.575,-2.425,3.4139999999999997,-0.586,1.4069999999999998,0.40700000000000003,0.498,-0.502,1.0290000000000001,-2.971,-0.8009999999999999,-0.8009999999999999,"Census Tract 973, Lorain County, Ohio"
2243,26,14,8,6,3,3,3,2,2,39093097400,11131,5627,5504,3030,6130,1971,1771,1259,3027,3103,829,1142,10661,609,47382,4.392514373,2534.0839109999997,17.919,3.9189999999999996,2.309,-0.691,1.5119999999999998,-6.4879999999999995,7.919,1.919,2.3,-0.7,4.8069999999999995,1.807,1.742,-0.258,0.5429999999999999,-1.4569999999999999,"Census Tract 974, Lorain County, Ohio"
2244,22,7,6,2,8,2,2,2,1,39103400100,7927,4118,3809,1688,4726,1513,778,910,2482,2244,858,655,7824,103,35584,26.70392182,296.84778339999997,16.534000000000002,9.533999999999999,3.98,1.98,4.282,-1.7180000000000002,2.4090000000000003,0.409,2.8489999999999998,-5.151,3.8360000000000003,1.8359999999999999,6.24,4.24,0.7929999999999999,-0.207,"Census Tract 4001, Medina County, Ohio"
2245,14,9,4,3,5,1,0,2,0,39103402000,5302,2624,2678,899,3224,1179,441,458,1620,1604,563,616,5238,98,33956,25.70782072,206.24074119999997,12.587,3.5869999999999997,3.174,3.174,3.655,-0.345,2.6189999999999998,-0.381,1.5219999999999998,-3.478,2.227,1.227,2.391,0.391,1.371,1.371,"Census Tract 4020, Medina County, Ohio"
2246,6,5,0,1,1,0,0,0,0,39103403001,3363,1781,1582,598,2262,503,347,251,1190,1072,244,259,3314,88,31898,22.62903091,148.6144066,5.849,0.8490000000000001,1.012,1.012,0.512,0.512,-0.74,-1.74,0.9209999999999999,-0.079,0.37,0.37,0.248,0.248,-0.6729999999999999,-0.6729999999999999,"Census Tract 4030.01, Medina County, Ohio"
2247,5,2,1,0,2,0,0,1,0,39103403002,3174,1705,1469,770,1844,560,508,262,904,940,293,267,3082,163,39608,16.8650446,188.1999173,4.39,2.39,1.288,1.288,0.365,-0.635,0.8140000000000001,0.8140000000000001,1.181,-0.8190000000000001,0.495,0.495,0.63,-0.37,-0.23,-0.23,"Census Tract 4030.02, Medina County, Ohio"
2248,29,10,2,9,5,2,5,6,2,39103404000,4015,1995,2020,722,2424,869,330,392,1189,1235,476,393,3864,236,36038,13.23896155,303.27152060000003,10.5,0.5,5.617999999999999,0.618,4.599,2.5989999999999998,5.7989999999999995,-3.201,3.0269999999999997,-1.973,3.7910000000000004,1.791,7.611000000000001,1.611,2.119,0.11900000000000001,"Census Tract 4040, Medina County, Ohio"
2249,13,0,1,7,3,0,3,6,1,39103405000,4615,2313,2302,1074,2622,919,594,480,1262,1360,457,462,4410,320,41667,23.24756927,198.515378,7.446000000000001,7.446000000000001,4.657,1.6569999999999998,-2.61,-3.61,2.262,-4.738,2.073,-0.927,2.261,2.261,4.167,-1.8330000000000002,0.22,-0.78,"Census Tract 4050, Medina County, Ohio"
2250,14,3,3,2,3,2,4,2,0,39103406000,5677,2846,2831,1568,3398,711,912,656,1603,1795,331,380,5571,108,44051,25.98977414,218.43206370000001,9.586,6.586,1.8869999999999998,-2.113,-1.931,-4.931,4.144,2.144,2.286,-0.7140000000000001,2.262,0.262,3.625,1.625,0.41200000000000003,0.41200000000000003,"Census Tract 4060, Medina County, Ohio"
2251,14,6,3,0,3,2,2,0,1,39103407000,6758,3461,3297,1718,4075,965,976,742,2028,2047,457,508,6186,684,45592,16.69488205,404.7947138,10.388,4.388,0.513,-1.4869999999999999,-0.092,-3.092,2.638,2.638,1.876,-1.124,2.479,0.479,2.64,2.64,0.955,-0.045,"Census Tract 4070, Medina County, Ohio"
2252,23,11,4,6,2,7,1,1,2,39103408001,2955,1322,1633,654,1834,467,245,409,840,994,237,230,2775,330,30162,1.142657755,2586.0761780000003,10.135,-0.865,2.148,1.148,6.582000000000001,2.582,4.746,-1.254,1.857,-0.14300000000000002,2.7710000000000004,-4.229,1.641,0.6409999999999999,4.33,2.33,"Census Tract 4080.01, Medina County, Ohio"
2253,38,15,7,2,1,5,6,2,5,39103408002,1936,936,1000,299,923,714,166,133,448,475,322,392,1900,43,37992,2.707228258,715.1225591,10.139,-4.861000000000001,0.9790000000000001,-5.021,6.12,-0.88,8.411,6.4110000000000005,4.027,3.0269999999999997,4.581,-0.419,3.7239999999999998,1.724,2.1590000000000003,-2.841,"Census Tract 4080.02, Medina County, Ohio"
2254,39,22,6,11,3,4,6,3,2,39103408003,3206,1546,1660,371,1910,925,176,195,995,915,375,550,3004,208,35878,2.2033722769999997,1455.042361,15.18,-6.82,3.427,-2.573,10.665,4.665,10.077,-0.9229999999999999,2.891,-0.109,4.694,0.6940000000000001,6.034,3.034,2.904,0.904,"Census Tract 4080.03, Medina County, Ohio"
2255,71,34,11,14,9,4,7,9,2,39103408100,7206,3669,3537,1563,4531,1112,943,620,2342,2189,384,728,6216,1095,28483,4.706398439,1531.107086,27.128,-6.872000000000001,9.341000000000001,2.3409999999999997,16.256,5.256,16.944000000000003,2.944,5.907,-3.093,7.162999999999999,3.1630000000000003,9.102,0.102,4.553,2.553,"Census Tract 4081, Medina County, Ohio"
2256,52,25,9,10,3,5,7,6,0,39103408201,4386,2056,2330,1256,2726,404,568,688,1319,1407,169,235,4128,325,26693,7.203989441,608.829321,16.137,-8.863,5.273,-1.7269999999999999,12.162,3.162,12.8,2.8,4.63,1.63,3.74,-1.26,5.441,-0.5589999999999999,2.088,2.088,"Census Tract 4082.01, Medina County, Ohio"
2257,9,3,1,1,0,1,1,2,1,39103408202,5054,2565,2489,1402,2984,668,758,644,1513,1471,294,374,4989,65,41259,2.265421983,2230.930943,6.233,3.233,0.883,-0.11699999999999999,-2.6660000000000004,-3.6660000000000004,0.866,-0.134,1.315,1.315,1.156,0.156,-0.15,-2.15,-0.8540000000000001,-1.854,"Census Tract 4082.02, Medina County, Ohio"
2258,28,13,6,7,4,5,3,3,3,39103408301,3266,1712,1554,836,1997,433,494,342,1024,973,194,239,3008,296,49074,2.8255369089999998,1155.886511,13.069,0.069,2.7319999999999998,-0.268,7.108,1.1079999999999999,7.106,0.106,2.762,-1.238,5.202999999999999,0.203,4.546,1.546,3.28,0.28,"Census Tract 4083.01, Medina County, Ohio"
2259,13,5,0,3,0,3,1,1,0,39103408302,10301,5350,4951,3017,6058,1226,1793,1224,2982,3076,575,651,9892,585,44317,3.766889107,2734.617268,9.046,4.046,1.093,0.09300000000000001,-4.387,-4.387,2.084,-0.9159999999999999,1.621,1.621,1.402,-1.598,-0.353,-1.3530000000000002,-1.011,-1.011,"Census Tract 4083.02, Medina County, Ohio"
2260,1,0,1,0,0,1,0,0,0,39103409002,4526,2301,2225,941,2757,828,521,420,1294,1463,486,342,4324,346,29176,19.91904048,227.21978030000002,5.457000000000001,5.457000000000001,0.8,0.8,-1.785,-2.785,-2.334,-2.334,0.7759999999999999,0.7759999999999999,0.32899999999999996,-0.6709999999999999,-0.491,-0.491,-1.5030000000000001,-1.5030000000000001,"Census Tract 4090.02, Medina County, Ohio"
2261,1,0,1,0,0,1,0,0,0,39103413000,6004,3094,2910,1222,3556,1226,716,506,1814,1742,564,662,5825,179,31044,25.12621303,238.9536375,8.341000000000001,8.341000000000001,0.752,0.752,-4.973,-5.973,-1.5390000000000001,-1.5390000000000001,0.804,0.804,-0.23800000000000002,-1.238,-1.347,-1.347,-0.747,-0.747,"Census Tract 4130, Medina County, Ohio"
2262,8,0,0,4,1,0,4,3,0,39103415100,4715,2271,2444,1215,3052,448,556,659,1556,1496,159,289,4508,277,37845,2.469621762,1909.1992440000001,7.127000000000001,7.127000000000001,2.477,-1.5230000000000001,-4.31,-4.31,0.5770000000000001,-3.423,1.371,0.371,1.22,1.22,3.32,0.32,-0.631,-0.631,"Census Tract 4151, Medina County, Ohio"
2263,23,8,1,8,0,3,4,1,2,39103415200,4335,2049,2286,958,2676,701,441,517,1329,1347,279,422,4023,341,30761,1.8045383999999998,2402.276394,8.982000000000001,0.982,2.121,-1.879,0.48100000000000004,-0.519,2.912,-5.088,2.12,2.12,1.9380000000000002,-1.062,2.443,1.443,0.75,-1.25,"Census Tract 4152, Medina County, Ohio"
2264,25,10,4,5,4,1,5,1,1,39103415300,4159,2067,2092,901,2600,658,516,385,1324,1276,227,431,3911,390,28795,1.4296540530000001,2909.095379,11.785,1.785,3.045,-1.955,3.477,-0.523,6.002999999999999,1.003,2.4,-1.6,2.8280000000000003,1.828,5.1610000000000005,4.1610000000000005,1.3630000000000002,0.363,"Census Tract 4153, Medina County, Ohio"
2265,14,5,1,2,0,2,3,2,1,39103415400,4408,2135,2273,979,2687,742,505,474,1340,1347,290,452,4208,292,36688,1.584476,2781.992281,7.359,2.359,1.162,-1.838,-1.8780000000000001,-2.878,2.374,0.374,1.6740000000000002,1.6740000000000002,1.429,-0.5710000000000001,1.683,-0.317,0.8490000000000001,-0.151,"Census Tract 4154, Medina County, Ohio"
2266,13,8,6,3,3,2,1,4,0,39103415800,6855,3310,3545,1680,4195,980,862,818,2015,2180,433,547,6442,449,42995,3.441810395,1991.6843789999998,15.152000000000001,7.152,2.792,1.7919999999999998,0.158,-5.8420000000000005,3.742,0.742,2.27,-0.73,3.033,1.033,1.585,-2.415,-0.08,-0.08,"Census Tract 4158, Medina County, Ohio"
2267,58,35,4,10,4,3,7,2,1,39103416000,5524,2798,2726,1140,3563,821,591,549,1829,1734,378,443,5190,478,35557,2.31267857,2388.5723120000002,14.902999999999999,-20.097,3.043,-3.957,17.651,13.651,12.591,2.591,4.439,0.439,5.319,2.319,8.339,6.3389999999999995,3.391,2.391,"Census Tract 4160, Medina County, Ohio"
2268,10,5,2,2,2,1,1,1,0,39103416100,4906,2517,2389,1167,2957,782,588,579,1564,1393,365,417,4683,331,37516,5.191164371,945.0673585000001,7.824,2.824,1.584,0.584,1.341,-0.659,1.6130000000000002,-0.387,1.4469999999999998,-0.5529999999999999,1.042,0.042,1.324,0.324,0.18600000000000003,0.18600000000000003,"Census Tract 4161, Medina County, Ohio"
2269,20,8,2,3,4,3,4,3,1,39103416200,3956,1816,2140,744,2485,727,366,378,1189,1296,261,466,3510,474,32066,4.9478752230000005,799.5351178999999,10.193999999999999,2.194,3.5669999999999997,-0.433,1.9369999999999998,-0.063,5.3260000000000005,2.326,2.251,-1.749,2.261,-0.7390000000000001,4.508,1.508,3.3930000000000002,2.3930000000000002,"Census Tract 4162, Medina County, Ohio"
2270,10,5,2,1,1,0,1,2,0,39103416300,2605,1301,1304,590,1578,437,311,279,777,801,213,224,2536,87,36278,0.7459536170000001,3492.1742310000004,5.892,0.892,1.4080000000000001,0.408,1.195,-0.805,1.425,0.425,1.099,0.099,0.919,0.919,0.9329999999999999,-1.067,-0.695,-0.695,"Census Tract 4163, Medina County, Ohio"
2271,1,1,0,0,0,0,0,0,0,39103416400,3537,1686,1851,876,2054,607,396,480,983,1071,307,300,3290,337,32416,1.061583252,3331.81594,3.1039999999999996,2.104,0.348,0.348,-1.5530000000000002,-1.5530000000000002,-0.97,-0.97,0.282,0.282,0.22699999999999998,0.22699999999999998,-0.40299999999999997,-0.40299999999999997,-0.878,-0.878,"Census Tract 4164, Medina County, Ohio"
2272,11,6,3,0,2,1,2,1,1,39103417000,9024,4140,4884,2122,5066,1836,875,1247,2499,2567,766,1070,8494,822,38211,7.520429117999999,1199.9315279999998,10.538,4.538,0.83,-1.17,-1.825,-4.825,1.51,1.51,1.494,-0.506,1.828,0.828,1.672,0.672,1.693,0.693,"Census Tract 4170, Medina County, Ohio"
2273,12,7,1,3,1,2,3,2,1,39103417100,6456,3135,3321,1556,3710,1190,700,856,1965,1745,470,720,6289,229,41727,5.424264282999999,1190.207494,8.324,1.324,1.45,-1.55,-0.643,-1.643,3.1010000000000004,0.10099999999999999,1.474,0.474,1.8319999999999999,-0.168,1.692,-0.308,1.25,0.25,"Census Tract 4171, Medina County, Ohio"
2274,7,4,3,0,2,1,0,0,0,39133600102,3668,1788,1880,564,2498,606,280,284,1199,1299,309,297,3390,331,28140,24.00573491,152.7968218,9.431000000000001,5.431,1.047,1.047,0.155,-2.845,-0.275,-0.275,1.14,-0.86,0.8959999999999999,-0.10400000000000001,0.59,0.59,-0.162,-0.162,"Census Tract 6001.02, Portage County, Ohio"
2275,14,9,1,1,1,0,1,1,0,39133600200,6015,2974,3041,960,3892,1163,507,453,1949,1943,518,645,5849,166,28050,27.61230282,217.8376805,10.585999999999999,1.5859999999999999,1.3559999999999999,0.35600000000000004,-0.905,-1.905,1.032,0.032,1.6159999999999999,0.616,0.687,0.687,0.332,-0.6679999999999999,-0.802,-0.802,"Census Tract 6002, Portage County, Ohio"
